kind,idx,nodes,edges,components,coverage_fixed_%,pmus_fixed,coverage_reopt_%,pmus_reopt,delta_pmus,greedy_time_s,pmus_reopt_list,failed_u,failed_v,keeps_100%
line,45,57,71,1,96.49122807017544,18,100.0,19,1,0.0009504000190645456,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",40,41,False
line,46,57,71,2,96.49122807017544,18,100.0,19,1,0.0008869000012055039,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 42, 45, 49, 52, 55]",40,42,False
line,47,57,71,1,94.73684210526316,18,100.0,20,2,0.0007823999621905386,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 43, 45, 49, 52, 55]",37,43,False
line,48,57,71,2,94.73684210526316,18,100.0,20,2,0.0016109999851323664,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 46, 49, 52, 55]",45,46,False
line,49,57,71,2,96.49122807017544,18,100.0,19,1,0.0007669000187888741,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",46,47,False
line,50,57,71,1,96.49122807017544,18,100.0,19,1,0.0008826000266708434,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",47,48,False
line,51,57,71,1,96.49122807017544,18,100.0,19,1,0.0007292000227607787,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",48,49,False
line,52,57,71,1,94.73684210526316,18,100.0,20,2,0.001143599976785481,"[0, 3, 8, 9, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 48, 52, 55]",49,50,False
line,53,57,71,2,94.73684210526316,18,100.0,20,2,0.0009296999778598547,"[0, 3, 5, 8, 14, 18, 20, 23, 24, 27, 31, 34, 36, 37, 40, 45, 49, 51, 52, 55]",28,51,False
line,54,57,72,1,96.49122807017544,18,100.0,19,1,0.0010885000228881836,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",51,52,False
line,55,57,71,2,94.73684210526316,18,100.0,20,2,0.0016057000029832125,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 53, 55]",52,53,False
line,56,57,71,2,96.49122807017544,18,100.0,19,1,0.001969899982213974,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",53,54,False
line,57,57,71,1,96.49122807017544,18,100.0,19,1,0.0007857999880798161,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",43,44,False
line,58,57,71,1,96.49122807017544,18,100.0,19,1,0.0013028999674133956,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",55,40,False
line,59,57,71,1,94.73684210526316,18,100.0,18,0,0.0015381999546661973,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 35, 37, 38, 40, 45, 49, 52]",55,41,False
line,60,57,71,1,94.73684210526316,18,100.0,18,0,0.0014104999718256295,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 35, 37, 38, 40, 45, 49, 52]",56,55,False
line,61,57,71,1,96.49122807017544,18,100.0,19,1,0.001994399994146079,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",37,48,False
line,62,57,71,1,94.73684210526316,18,100.0,19,1,0.0007988999714143574,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 46, 49, 52, 55]",37,47,False
trafo,0,57,72,1,96.49122807017544,18,100.0,19,1,0.0008234999841079116,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",17,3,False
trafo,1,57,72,1,96.49122807017544,18,100.0,19,1,0.001020600029733032,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",17,3,False
trafo,2,57,72,1,96.49122807017544,18,100.0,19,1,0.0014786000247113407,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",19,20,False
trafo,3,57,72,1,96.49122807017544,18,100.0,19,1,0.000824199989438057,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",24,23,False
trafo,4,57,72,1,96.49122807017544,18,100.0,19,1,0.0013828999944962561,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",24,23,False
trafo,5,57,71,1,96.49122807017544,18,100.0,19,1,0.0012108999653719366,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",25,23,False
trafo,6,57,71,1,94.73684210526316,18,100.0,20,2,0.0014010999584570527,"[0, 3, 5, 8, 14, 18, 20, 23, 24, 27, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",28,6,False
trafo,7,57,71,1,96.49122807017544,18,100.0,19,1,0.002491599996574223,"[0, 3, 8, 14, 18, 20, 23, 25, 28, 30, 31, 34, 36, 37, 40, 45, 49, 52, 55]",31,33,False
trafo,8,57,71,1,96.49122807017544,18,100.0,19,1,0.0007593000191263855,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",40,10,False
trafo,9,57,71,1,94.73684210526316,18,100.0,20,2,0.0008017999934963882,"[0, 3, 8, 12, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 43, 45, 49, 52, 55]",44,14,False
trafo,10,57,72,1,96.49122807017544,18,100.0,19,1,0.0011937000090256333,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",45,13,False
trafo,11,57,71,1,96.49122807017544,18,100.0,19,1,0.0013749999925494194,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",50,9,False
trafo,12,57,71,1,96.49122807017544,18,100.0,19,1,0.0007839000318199396,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",48,12,False
trafo,13,57,72,1,96.49122807017544,18,100.0,19,1,0.0007830000249668956,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",42,10,False
trafo,14,57,71,1,94.73684210526316,18,100.0,18,0,0.0011560999555513263,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 35, 37, 38, 40, 45, 49, 52]",55,39,False
trafo,15,57,71,1,96.49122807017544,18,100.0,19,1,0.001269300002604723,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 52, 55]",56,38,False
trafo,16,57,71,2,94.73684210526316,18,100.0,19,1,0.0007919000345282257,"[0, 3, 8, 14, 18, 20, 23, 24, 25, 28, 31, 34, 36, 37, 40, 45, 49, 53, 55]",54,8,False
line,0,57,74,1,96.49122807017544,18,100.0,19,1,0.0012398000108078122,"[0, 1, 3, 6, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",0,1,False
line,1,57,74,1,98.24561403508773,18,100.0,18,0,0.0007322999881580472,"[0, 3, 6, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",1,2,False
line,2,57,74,1,98.24561403508773,18,100.0,18,0,0.0014526000013574958,"[0, 3, 6, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",2,3,False
line,3,57,74,1,96.49122807017544,18,100.0,19,1,0.0007820000173524022,"[0, 3, 4, 6, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",3,4,False
line,4,57,74,1,96.49122807017544,18,100.0,18,0,0.0009157999884337187,"[0, 3, 7, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",3,5,False
line,5,57,75,1,98.24561403508773,18,100.0,18,0,0.0026198000414296985,"[0, 3, 6, 8, 10, 14, 19, 23, 24, 27, 31, 34, 36, 37, 45, 49, 52, 55]",5,6,False
